matrix_index,pt_root_id,brain_area,layer,cell_type,valid_function,x_um,y_um,z_um,mean_dist_um,out_degree,in_degree,out_strength,in_strength,mean_fcorr_signed,mean_fcorr_pos_clipped,mean_fcorr_abs,mean_fcorr_pairdist_resid,mean_fcorr_same_area,mean_dist_same_area,total_degree,total_strength
102,864691135809608652,RL,L5,5P-IT,True,1188.4330884463805,407.6965979973203,1047.8400000000001,503.58674065751313,3.0,8.0,17616.0,102384.0,0.012030429606577934,0.07566503940399516,0.13929964920141236,0.0051552035570323175,0.11604745281631702,257.95818932358304,11.0,120000.0
103,864691136484732972,V1,L4,4P,True,680.1125092022871,302.89875291952603,929.4000000000002,250.2981309288329,48.0,15.0,279288.0,98376.0,-0.003697492866457557,0.04193183794631473,0.08756116875908701,-0.03429784992942504,0.003780282239140283,171.98837327916232,63.0,377664.0
104,864691136363303138,V1,L4,4P,True,632.0182015598575,261.4934983206789,872.7200000000003,251.8617484817091,20.0,4.0,103428.0,44032.0,0.04638100088955524,0.08595910890161425,0.12553721691367326,0.014897002020140819,0.0730686406230937,164.16274571771984,24.0,147460.0
105,864691136111559352,V1,L2/3,23P,True,643.4627459232386,143.89947532497305,812.3600000000002,289.68709973405856,13.0,20.0,146792.0,256684.0,0.039365003116566724,0.06608092981159279,0.09279685650661887,0.012771172739168005,0.04462767649377587,210.8367505710054,33.0,403476.0
106,864691136578820884,RL,L5,5P-ET,True,1078.8851830912834,472.44324949614827,781.9600000000002,418.02122225757967,2.0,13.0,18396.0,170680.0,0.015957769166683466,0.04959894852193434,0.08324012787718521,0.00451657224931975,0.01639729099394363,275.4105099247425,15.0,189076.0
107,864691136043283030,V1,L4,4P,True,642.9863360354059,300.6143006913651,866.3200000000003,245.82014477267336,22.0,10.0,143080.0,119740.0,-0.008271712515025512,0.04833256255248279,0.10493683761999109,-0.04032190824559099,0.0002816436754532688,159.1483669752531,32.0,262820.0
108,864691136275894285,V1,L4,4P,True,628.5295730321677,300.63438720935625,843.5200000000002,252.2823971006889,20.0,10.0,155288.0,103792.0,0.012808223398340297,0.057076266067084484,0.10134430873582866,-0.018648946657489267,0.03395895206620152,163.87586704783277,30.0,259080.0
109,864691136489147922,V1,L5,5P-IT,True,658.4950230813238,366.4083380056369,871.2800000000002,254.7779522052043,10.0,5.0,52344.0,32192.0,0.025321005074496295,0.06360739374615244,0.10189378241780858,-0.005268605889879515,0.0319600088709827,172.20680088459375,15.0,84536.0
110,864691135952121379,AL,L2/3,23P,True,1324.7161062581076,242.24083651368838,741.9200000000002,558.6729083735743,1.0,5.0,716.0,80084.0,0.04658313978248905,0.08663622249990971,0.12668930521733035,0.038974759645641066,0.2405174983114943,96.223348590185,6.0,80800.0
111,864691136421279639,V1,L2/3,23P,True,706.23976748883,151.12635372115957,873.3600000000002,266.4372606956509,21.0,20.0,209616.0,198996.0,-0.0019395916499663677,0.045447996229310686,0.09283558410858773,-0.030349942467217332,-0.002013116579788774,196.7437327898864,41.0,408612.0
112,864691135272206865,RL,L2/3,23P,True,1100.0022409187804,201.70146813850448,955.3200000000003,401.07871752273735,1.0,3.0,28400.0,40888.0,0.006726115226553547,0.06164205168408602,0.11655798814161851,-0.006650989099134544,0.007144481876060576,196.76215765507948,4.0,69288.0
113,864691136118618136,RL,L2/3,23P,True,1180.8525716897955,205.7554654519591,842.6400000000002,437.96205843947024,9.0,2.0,140672.0,22212.0,0.03360858521383431,0.07504555628269988,0.11648252735156546,0.02146643847107803,0.11476426331812277,152.6908406761112,11.0,162884.0
114,864691135572530981,AL,L5,5P-ET,True,1293.3857315238479,482.85783475573044,812.6000000000003,566.1162916690256,4.0,6.0,30044.0,20676.0,0.020683570623436242,0.06383712109608358,0.10699067156873092,0.01515365040639253,0.15622944634329763,254.89280935440226,10.0,50720.0
115,864691135875460494,V1,L6,6P-CT,True,695.964372009313,553.4899088000705,927.8000000000003,366.09551195914236,3.0,11.0,18816.0,141804.0,0.04165449876717219,0.0785501437477826,0.11544578872839302,0.02385448131920354,0.03553831890785866,303.526085475189,14.0,160620.0
116,864691135583277677,V1,L5,4P,True,648.8717570006861,363.31785488139053,857.1200000000002,256.27906477585293,19.0,23.0,171456.0,162760.0,0.033593716541615755,0.07363096863601107,0.11366822073040637,0.003016857988744987,0.05802114575178369,172.06335945800822,42.0,334216.0
117,864691136136766845,AL,L2/3,23P,True,1317.6478384182747,235.6477075338801,736.6400000000001,554.3279982391194,0.0,5.0,0.0,36364.0,0.03139496613332743,0.06912635798337706,0.1068577498334267,0.02370480987081514,0.1464638610500926,96.74258075044487,5.0,36364.0
118,864691136195798504,V1,L5,5P-ET,True,694.563261364027,476.98065314456375,904.8800000000002,308.03160411750287,3.0,57.0,17160.0,714916.0,0.021443453698936098,0.06171824526234016,0.10199303682574422,-0.002238931954567392,0.021475894538972116,239.1820396892214,60.0,732076.0
119,864691135468854156,RL,L2/3,23P,True,1286.627400820441,115.10941365496832,903.7200000000003,547.7125382460187,10.0,3.0,34424.0,36188.0,0.0015354023528036912,0.06904068000803776,0.13654595766327182,-0.005480840756593581,0.09525007319632126,228.70902519638784,13.0,70612.0
120,864691135455507818,V1,L4,4P,True,621.6858689139524,278.25676548714625,866.0800000000003,255.396432159753,28.0,15.0,285408.0,74648.0,0.020997640142103657,0.053564268461516885,0.08613089678093012,-0.010205311275518778,0.01736881931963679,166.17808239141098,43.0,360056.0
121,864691135466283333,V1,L4,4P,True,903.6190190923326,346.2234925121762,964.7600000000002,300.65796354463185,2.0,6.0,3992.0,25628.0,0.04711425502945391,0.08975153170419745,0.132388808378941,0.025373966262007976,0.06888380278700255,281.73915682928305,8.0,29620.0
122,864691135855860782,AL,L2/3,23P,True,1333.3757419790388,164.5559590845466,777.9200000000002,571.5793756765335,1.0,2.0,3676.0,5248.0,0.012060474767464765,0.06088249151034372,0.10970450825322269,0.004828481714836044,0.16767146621563697,116.24676310855408,3.0,8924.0
123,864691135760106830,V1,L4,4P,True,670.9162321603724,283.91299803412966,903.1600000000002,242.43976538492487,19.0,16.0,108416.0,69456.0,0.04744138787146336,0.07167665955310581,0.09591193123474825,0.015544912100989556,0.05511234681218115,161.05322154487257,35.0,177872.0
124,864691135447540882,V1,L6,6P-CT,True,682.7169585200002,515.4545847467226,873.3600000000002,331.6394690776315,3.0,7.0,3140.0,49832.0,0.035852799197883374,0.06975022514860985,0.10364765109933634,0.014413104142406296,0.02512314730094322,263.0420782013278,10.0,52972.0
125,864691136664950750,V1,L2/3,23P,True,717.7695712034968,103.0523060623525,875.2800000000002,294.50609043497155,17.0,12.0,89320.0,160532.0,0.012029684889476562,0.05216427273239194,0.09229886057530734,-0.012863028719967286,0.01628294506032998,231.26686630880064,29.0,249852.0
126,864691136372759688,V1,L6,5P-NP,True,640.9582687274401,529.404157457338,934.4400000000003,362.7305938282562,8.0,5.0,48732.0,25764.0,0.049260031644623725,0.07778934531491168,0.10631865898519965,0.03033279714831082,0.06181200263341185,289.8777142953028,13.0,74496.0
127,864691135732578745,V1,L2/3,23P,True,743.1462037439713,244.04052807009947,885.3200000000003,234.9767237112224,23.0,22.0,98328.0,123916.0,0.03573193507269757,0.07023085957949318,0.1047297840862888,0.004281186084164307,0.03656032040557761,169.02763657779218,45.0,222244.0
128,864691136814442867,V1,L2/3,23P,True,725.1022288696668,91.93709254435119,897.0800000000003,304.53619004662306,2.0,10.0,4700.0,47128.0,0.03997046356131308,0.07151596067431466,0.10306145778731624,0.01636118199666312,0.05224294718367193,244.1151534435014,12.0,51828.0
129,864691136445215875,V1,L2/3,23P,True,692.7307963916696,99.19134090806708,842.2800000000002,299.6183253169903,28.0,19.0,424676.0,304976.0,0.05418056477678607,0.08408030495948178,0.11398004514217748,0.029470990873465025,0.04064071347236238,231.9644703187036,47.0,729652.0
130,864691134948788476,V1,L2/3,23P,True,580.1527252881766,222.07111012422766,865.9200000000003,288.5356049092951,16.0,32.0,181208.0,294920.0,0.06597080119739042,0.09573557310371009,0.1255003450100297,0.03821631201831633,0.06223717439894715,197.1136711433417,48.0,476128.0
131,864691135977654851,V1,L5,5P-IT,True,691.3272593345213,373.713654878588,841.9600000000003,249.52845257322053,18.0,15.0,78388.0,96444.0,0.017813178022631354,0.06107063328320549,0.10432808854377966,-0.012746863968925356,0.04066612813659528,173.20420818832542,33.0,174832.0
132,864691135270320293,RL,L2/3,23P,True,1195.6791568580913,208.85146872186422,859.1600000000002,448.21080235401655,1.0,12.0,2356.0,123636.0,0.03584236298439908,0.08883197607159207,0.141821589158785,0.024172519958795293,0.16283944673885806,149.63518221131207,13.0,125992.0
133,864691136011686318,V1,L2/3,23P,True,664.804108590766,188.5534193780247,882.5200000000002,258.4941279846291,8.0,27.0,40468.0,229388.0,0.02827649560009879,0.05695149314183481,0.08562649068357081,-0.0018505244419059629,0.031816167846325634,178.6826564281521,35.0,269856.0
134,864691136488999186,V1,L4,4P,True,648.4498833544826,338.032869166017,841.9200000000003,249.6463137202422,14.0,13.0,163140.0,118412.0,0.041862921084585586,0.07755161723136196,0.11324031337813832,0.01045365451552451,0.06448238414419545,164.57814653266806,27.0,281552.0
135,864691135339088102,V1,L5,5P-IT,True,807.9952240755218,385.46264646053436,989.1200000000002,295.8955503492778,17.0,12.0,110228.0,54680.0,0.006678303625053419,0.053568257015651564,0.10045821040624972,-0.016303063318256775,0.0055566172042386145,251.54813886031823,29.0,164908.0
136,864691136336107187,V1,L5,5P-IT,True,689.1058988788235,422.6020857976292,865.4800000000002,272.2018948571625,30.0,16.0,316212.0,97304.0,-0.01477691775001914,0.048252827030938084,0.11128257181189531,-0.04262267771911377,-0.032894561660539244,198.13456608269263,46.0,413516.0
137,864691136196517452,V1,L4,4P,True,664.612088051074,263.4456713144723,973.9200000000003,276.2231945941432,29.0,16.0,217396.0,143260.0,-0.007162408197760616,0.04974174823085273,0.10664590465946608,-0.03465950031216256,0.0114034504585182,198.81134837205377,45.0,360656.0
138,864691135697613077,RL,L5,5P-ET,True,1236.205839388808,485.8215566430232,871.3600000000002,522.8705112046503,2.0,12.0,7584.0,235792.0,-0.028194648056685243,0.0463366912616399,0.12086803057996505,-0.0348587164538414,0.021348602497233894,253.9267896855024,14.0,243376.0
139,864691136136383883,V1,L4,4P,True,944.1951219454153,340.6507268382889,989.6000000000003,326.09248857839583,3.0,8.0,13848.0,82156.0,0.013954595226630163,0.06084632363331826,0.10773805204000636,-0.0050485497963631155,0.01755373351019601,319.7423544629376,11.0,96004.0
140,864691135763495478,RL,L2/3,23P,True,1095.9202375971486,130.8681559691432,964.8800000000002,422.1767154424513,5.0,9.0,119956.0,110860.0,0.028945086585651026,0.06669073096396784,0.10443637534228466,0.01731846350403721,0.049933471715996235,235.50633078447123,14.0,230816.0
141,864691135382556378,RL,L5,5P-ET,True,1239.0333198850237,475.53283611792773,834.8000000000003,520.218462328456,0.0,13.0,0.0,181796.0,0.008746480989355229,0.06354225378467958,0.11833802658000392,0.0018166128426624225,0.11125768651939319,248.9682830219454,13.0,181796.0
142,864691135502885954,V1,L2/3,23P,True,709.4549599635089,104.83040615173657,872.2800000000002,293.7701399730581,9.0,20.0,50496.0,178216.0,0.02785614715310496,0.05387998350399335,0.07990381985488174,0.0027286866667428217,0.02992401964865209,228.65162440735563,29.0,228712.0
143,864691135214986368,V1,L2/3,23P,True,717.9042232830699,241.76789646522496,849.7200000000003,232.1151524091798,4.0,31.0,25916.0,268444.0,0.008021365758263581,0.0421391905589214,0.07625701535957921,-0.024329061214217237,0.011132219661696769,159.93598707155982,35.0,294360.0
144,864691135741458324,V1,L2/3,23P,True,640.469689178083,100.27259980860947,841.3600000000002,313.53288732673184,29.0,24.0,305344.0,397896.0,0.039463922181547435,0.0777931879645114,0.11612245374747536,0.015504407047131494,0.028266554393940387,237.4627969605146,53.0,703240.0
145,864691135479833030,V1,L4,4P,True,790.4344804903153,257.94287558270287,756.6400000000001,257.9950694753205,18.0,5.0,194040.0,34580.0,0.009271490754115657,0.05091404019377464,0.09255658963343362,-0.0182571342874648,0.010487203077961372,207.33708714154287,23.0,228620.0
146,864691135975633475,RL,L5,5P-IT,True,1222.6528514176982,417.5003531037489,911.6800000000003,491.47397972790355,8.0,9.0,23308.0,70516.0,0.03789602712221263,0.08213984244159797,0.12638365776098331,0.029442659409627925,0.016862756110363326,206.28136462138613,17.0,93824.0
147,864691136336179123,V1,L2/3,23P,True,554.9560619033433,139.23987836789428,959.1200000000002,356.8790756826239,5.0,6.0,41480.0,63044.0,0.06640095485298513,0.09122460618102846,0.11604825750907176,0.046048707805320076,0.08048994450503334,271.24834329441745,11.0,104524.0
148,864691136664127454,V1,L4,4P,True,591.7348987676851,295.2952028361934,922.8000000000003,284.92770355708143,17.0,10.0,133440.0,58496.0,0.052371127416945405,0.08205849853713079,0.11174586965731617,0.02447747283348779,0.06262858408155259,194.56765883795666,27.0,191936.0
149,864691135339600102,V1,L5,5P-IT,True,656.6906516400751,360.5969626346937,827.3600000000002,254.81161471244397,12.0,13.0,120884.0,81400.0,0.05957600996032112,0.09172629448261309,0.12387657900490505,0.029028975059323645,0.0813962611736192,172.17394970365814,25.0,202284.0
150,864691136033227451,V1,L2/3,23P,True,667.6586699451253,247.7153397616144,842.2800000000002,239.15047211868776,10.0,28.0,37292.0,227952.0,0.016856432955870623,0.05611955254700327,0.09538267213813591,-0.01560879041644087,0.02363792349502956,156.90921276452676,38.0,265244.0
151,864691135853088967,V1,L4,4P,True,623.4518884449751,346.18918760660296,841.7200000000003,262.64304836183226,11.0,10.0,82016.0,45148.0,-0.0074092996781078,0.049642532597959185,0.10669436487402617,-0.0376183620956515,0.009149239974010539,174.61360757956157,21.0,127164.0
152,864691135465343045,V1,L4,4P,True,705.8868532187548,304.96098242197576,868.3600000000002,230.89450886970522,20.0,24.0,164116.0,156860.0,0.041735065496595905,0.07220635552953027,0.10267764556246464,0.009026706128376517,0.04561330934526858,155.36044164851089,44.0,320976.0
153,864691136033116347,V1,L6,6P-CT,True,971.5071649295089,517.5282004182648,786.0400000000001,387.3720275672185,0.0,4.0,0.0,44424.0,0.009175176897456136,0.04608196384416651,0.08298875079087689,-0.004146788440881774,0.012566760663900197,388.08889760819534,4.0,44424.0
154,864691135640398651,V1,L4,4P,True,859.8246597318289,267.4186865153142,871.4000000000002,256.0021264614842,2.0,14.0,7540.0,92144.0,-0.01555089534584135,0.049044207656346935,0.1136393106585352,-0.04266552679091151,-0.0041059558884064895,222.56250960417773,16.0,99684.0
155,864691135339729126,V1,L2/3,23P,True,770.4770319904495,248.87295555134577,774.7200000000001,249.43796541509693,11.0,3.0,123960.0,21416.0,0.0482337222826417,0.09564243689757468,0.14305115151250766,0.019298182287696072,0.030023177142738115,192.7435527428725,14.0,145376.0
156,864691135778419901,V1,L2/3,23P,True,608.1880537518638,226.19423975269805,900.8000000000003,275.5569518302024,27.0,19.0,172592.0,114928.0,0.043496312421832786,0.07370031097117723,0.10390430952052171,0.014633009720331519,0.048449936360362184,187.14241214980802,46.0,287520.0
157,864691135619756943,V1,L2/3,23P,True,670.2641298288278,195.90526758646274,853.6800000000003,251.7510931566202,11.0,27.0,293004.0,178424.0,0.04627352785069186,0.06740490643810722,0.08853628502552256,0.015395996161216214,0.052608182868161095,172.13014638099625,38.0,471428.0
158,864691135577816862,V1,L4,4P,True,679.2120576112317,312.45664405367086,872.2400000000002,236.0955295206675,42.0,4.0,531692.0,11852.0,0.03454338699786051,0.0749080001558846,0.11527261331390867,0.001952198689916859,0.021265833280612094,155.37353419650816,46.0,543544.0
159,864691135686283703,V1,L4,4P,True,682.8518694811604,322.9899569964979,866.0800000000003,236.46338775023145,29.0,19.0,208080.0,83052.0,0.02304952530378277,0.06220272177334336,0.10135591824290392,-0.009411544085314702,0.017517795611872937,156.54602214283912,48.0,291132.0
160,864691136425073455,V1,L5,5P-IT,True,613.6264288614846,505.4910339988316,872.8400000000003,345.8984737640765,4.0,8.0,13876.0,101884.0,-0.006124181974565862,0.05248198825718424,0.11108815848893434,-0.0271584329610738,-0.013144292540746097,266.4676322864578,12.0,115760.0
161,864691136814508659,V1,L4,4P,True,641.7253976153517,357.6173163510725,866.2000000000003,257.55834861846085,20.0,9.0,262676.0,55424.0,0.03895652460096218,0.08490882140029966,0.1308611181996371,0.008403614684059342,0.06905154140002763,172.1113521083592,29.0,318100.0
162,864691135877825107,V1,L5,5P-IT,True,646.2094480002709,391.54523305908003,831.2800000000002,269.6927456878728,3.0,11.0,11928.0,69996.0,0.01673931098605498,0.06198478817105894,0.10723026535606286,-0.01215737242766916,0.02494770229641087,186.94053558314374,14.0,81924.0
163,864691136108378073,V1,L4,4P,True,678.7207917149373,282.09027420445875,810.8400000000003,238.85317531362747,29.0,7.0,249160.0,32540.0,0.029691947886068947,0.07128131169531929,0.11287067550456963,-0.002450550194270666,0.025188441644987503,159.02420758461054,36.0,281700.0
164,864691136674749575,V1,L2/3,23P,True,711.2900534609266,78.71496796173608,866.2400000000002,311.4326476777671,23.0,25.0,242184.0,138416.0,0.023675092701741663,0.05427235332234336,0.08486961394294508,0.0005954644122368994,0.017026471901041597,249.1233724984517,48.0,380600.0
165,864691135779049056,V1,L5,5P-ET,True,647.0334557059497,458.4958172484729,898.0000000000002,306.63735324607075,6.0,32.0,48176.0,448952.0,0.05232890303203156,0.08878393882306258,0.12523897461409358,0.027681616129956618,0.05980036524012185,228.4414954315967,38.0,497128.0
